,Destination latitude( deg N ),Destination longitudes( deg E ),Distance,Fare,Starting latitude( deg N),Starting longitude( deg E ),Timestamp,Total luggage weight,Traffic stuck time,Vehicle type,Wait time
5405,22.501313,88.444629,43,527.0,22.645776,88.41952,2016-06-26 18:38:58,2.0,6,taxi non ac,19.0
5406,28.587006,77.005342,22,98.33,28.63829,77.118096,2015-02-02 01:42:27,,12,Mini bus,
5407,12.909487,80.203937,40,411.44,12.956695,80.172212,2016-09-01 00:11:15,,4,Auto Rickshaw,
5408,28.682954,77.232386,25,77.22,28.759954,77.098082,2016-07-05 03:19:47,,35,AC bus,
5409,28.581074,77.110749,22,523.42,28.75571,77.074307,2015-04-04 08:11:57,28.0,37,Taxi non Ac,9.0
5410,13.055261,80.2004,36,480.48,13.199952,80.250453,2016-11-22 22:11:27,19.0,42,Taxi AC,7.0
5411,25.304918,82.998335,25,375.0,25.347319,83.002549,2015-11-22 16:30:51,,25,Auto rickshaw,
5412,22.481505,88.431296,27,33.5,22.514043,88.449299,2016-12-23 11:15:08,,20,Bus,
5413,12.85121,77.54267,42,510.04,13.072959,77.712124,2016-05-05 23:45:31,17.0,70,taxi non Ac,16.0
5414,25.28732,82.986494,46,1204.79,25.358017,83.001636,2016-07-07 05:25:16,,63,AUTO RICKSHAW,
5415,13.046161,80.155188,30,39.18,13.180063,80.172359,2015-02-06 15:39:09,,46,mini bus,
5416,12.889442,80.215289,15,26.4,13.011954,80.20101,2015-03-09 20:12:20,,9,Bus,
5417,13.03625,80.164984,31,26.98,12.904798,80.222055,2015-06-22 20:25:31,,10,Metro,
5418,25.354949,82.995109,31,729.67,25.31126,82.979555,2016-10-20 07:54:09,1.0,43,Taxi non Ac,12.0
5419,13.005109,80.18518,29,40.69,12.945892,80.161296,2015-02-22 05:30:17,,30,ac bus,
5420,22.572577,88.377034,46,43.33,22.733688,88.389161,2016-06-16 18:12:10,,24,metro,
5421,12.855594,77.582263,32,29.46,13.016816,77.51347,2016-05-03 09:05:11,,22,metro,
5422,25.334379,82.99917,20,430.0,25.372872,83.019374,2015-07-19 09:51:37,18.0,21,Taxi Non AC,18.0
5423,25.286917,82.996376,44,1816.0,25.375068,82.981759,2016-09-12 20:31:59,,85,AC bus,
5424,12.9095,77.656974,34,34.09,12.870669,77.459333,2015-05-21 03:36:31,,3,bus,
5425,13.077945,77.649278,41,33.29,12.978361,77.66999,2015-10-09 10:14:43,,37,metro,
5426,19.10457,72.862099,6,118.4,19.096295,72.851237,2015-02-02 10:25:33,11.0,7,Taxi AC,0.0
5427,19.097088,72.83869,48,64.42,19.24849,72.878318,2016-06-28 22:59:28,,3,Ac Bus,
5428,12.948224,77.51315,28,306.01,13.002375,77.680387,2016-04-01 22:40:32,,31,Auto rickshaw,
5429,19.155466,72.880745,47,43.65,19.114823,72.860272,2016-05-03 17:41:43,,71,bus,
5430,28.622606,77.043684,17,60.56,28.719675,77.123702,2015-08-25 23:41:04,,11,Bus,
5431,22.458835,88.415546,25,31.61,22.585494,88.450567,2015-02-20 15:42:04,,6,Bus,
5432,25.339138,83.0002,19,253.33,25.334422,82.978375,2015-12-08 14:49:47,,7,auto rickshaw,
5433,19.217642,72.837654,31,49.7,19.04545,72.864267,2015-05-18 10:48:33,,29,Bus,
5434,28.596592,77.186877,37,866.25,28.659732,76.994373,2016-12-10 01:09:48,16.0,50,Taxi non ac,10.0
5435,12.888796,77.559839,30,41.62,13.109021,77.516968,2016-08-08 09:59:43,,21,Mini Bus,
5436,28.743158,77.114439,13,312.58,28.696432,77.10221,2015-10-18 21:22:02,2.0,23,Taxi Non AC,9.0
5437,22.553692,88.445757,27,381.15,22.721387,88.41688,2016-11-14 08:30:12,12.0,30,taxi non Ac,18.0
5438,28.69361,77.136635,44,69.44,28.575203,77.10628,2015-10-10 20:07:31,,74,Metro,
5439,19.222332,72.84805,23,35.09,19.098049,72.863751,2016-06-17 14:54:07,,45,Metro,
5440,19.189819,72.872614,33,73.87,19.014381,72.864391,2015-05-06 04:11:56,,18,Ac Bus,
5441,13.14718,80.249441,21,210.8,13.111683,80.211171,2015-09-07 10:09:32,21.0,21,taxi Non ac,5.0
5442,12.960498,77.598365,28,39.7,13.086336,77.49442,2015-03-12 17:11:47,,38,mini Bus,
5443,28.695017,77.141238,34,904.2,28.596838,77.077712,2016-08-19 08:00:56,3.0,3,taxi ac,6.0
5444,19.047512,72.86886,48,56.0,19.106486,72.843387,2016-09-06 12:46:39,,19,Mini Bus,
5445,25.340046,83.007446,9,236.0,25.332439,83.003616,2015-02-28 09:47:51,13.0,14,taxi ac,9.0
5446,12.984745,80.241079,45,34.0,13.122154,80.220451,2016-01-15 16:20:39,,43,metro,
5447,22.687274,88.412994,35,516.0,22.703887,88.413161,2015-04-11 10:42:20,6.0,21,Taxi AC,2.0
5448,28.72952,76.993236,30,86.67,28.741895,77.20839,2016-09-10 16:58:35,,10,AC Bus,
5449,13.132754,80.243787,20,240.48,13.205894,80.237522,2015-07-23 15:13:18,22.0,10,Taxi AC,14.0
5450,25.37322,82.971994,14,186.67,25.302258,83.014317,2016-07-16 19:16:41,,11,Auto rickshaw,
5451,19.020419,72.874194,43,52.25,19.217538,72.860699,2016-03-01 14:53:26,,20,mini bus,
5452,19.058125,72.850863,34,48.68,19.245454,72.852082,2016-06-11 01:02:17,,49,Metro,
5453,19.151097,72.857294,29,641.52,19.253053,72.854848,2015-11-06 22:49:58,7.0,25,taxi ac,11.0
5454,28.683017,77.116274,40,70.11,28.579131,77.182973,2016-10-24 19:07:49,,23,metro,
5455,22.605028,88.444307,41,661.98,22.668592,88.414988,2016-12-26 00:01:31,14.0,13,taxi ac,9.0
5456,22.602517,88.40043,41,29.58,22.569973,88.410609,2015-01-24 05:10:57,,12,Bus,
5457,22.678131,88.382306,33,35.58,22.567091,88.406353,2015-08-22 21:39:21,,19,metro,
5458,12.846408,77.695506,42,561.01,13.109671,77.466186,2015-07-17 08:39:14,,79,Auto rickshaw,
5459,22.61761,88.408347,45,42.5,22.562635,88.445253,2015-04-11 07:25:44,,20,metro,
5460,12.932935,80.202373,32,27.72,13.144664,80.250675,2016-08-28 15:55:48,,44,metro,
5461,12.967148,80.134629,32,27.72,13.019227,80.137298,2015-04-09 08:17:04,,60,metro,
5462,19.088768,72.846636,26,38.79,19.053072,72.847455,2015-05-24 12:44:28,,49,metro,
5463,19.102351,72.872621,33,69.82,19.040723,72.84816,2016-05-01 00:28:34,,20,mini bus,
5464,19.084824,72.84514,29,348.0,19.075886,72.86837,2016-12-14 19:55:52,,9,Auto rickshaw,
5465,13.009956,77.618239,31,45.16,13.055869,77.687214,2015-08-05 04:02:49,,22,Ac Bus,
5466,19.026474,72.846344,47,71.33,19.202621,72.840624,2015-06-03 08:13:32,,25,Mini bus,
5467,25.271638,82.984039,32,90.44,25.366513,82.980053,2016-03-04 11:42:29,,25,AC bus,
5468,28.622767,77.174569,44,76.32,28.699801,77.121511,2016-02-02 02:33:08,,48,ac bus,
5469,28.728346,77.029474,46,1166.0,28.662111,77.149203,2016-01-11 09:36:48,2.0,64,taxi ac,1.0
5470,28.703813,77.21619,23,49.54,28.605047,77.159708,2015-09-25 14:07:46,,3,bus,
5471,22.553763,88.427827,15,20.0,22.651452,88.430023,2016-03-27 01:58:42,,12,metro,
5472,13.139859,77.563295,32,29.46,12.985302,77.6027,2016-01-07 07:41:48,,58,Metro,
5473,19.095614,72.842644,48,56.0,19.239664,72.841348,2016-02-07 06:33:29,,91,Mini bus,
5474,25.376426,82.995037,39,986.0,25.329573,82.97741,2016-03-12 13:38:26,23.0,38,Taxi AC,15.0
5475,13.000724,77.672266,10,29.75,13.045121,77.680612,2016-01-21 06:18:22,,6,mini Bus,
5476,25.317143,82.974241,13,68.33,25.292327,82.984887,2016-07-02 21:33:56,,8,Mini Bus,
5477,28.60988,77.112188,5,46.67,28.586649,77.122038,2016-04-25 16:04:12,,1,ac bus,
5478,19.2056,72.884129,45,56.66,19.151854,72.843368,2015-08-23 12:58:35,,77,Metro,
5479,25.381568,83.012342,38,814.3,25.284157,82.971388,2015-07-21 03:29:09,,29,Auto rickshaw,
5480,22.510338,88.381589,30,52.0,22.637257,88.410048,2016-03-15 05:52:11,,15,ac bus,
5481,12.880301,80.220449,37,266.4,12.966336,80.133268,2016-03-24 12:37:23,,14,Auto Rickshaw,
5482,19.25388,72.837357,39,54.86,19.253062,72.85939,2016-02-14 23:46:09,,31,metro,
5483,25.387288,83.015319,45,77.37,25.368145,82.970173,2015-10-22 21:53:07,,63,Ac Bus,
5484,28.767166,76.976658,28,562.5,28.762428,77.010775,2015-03-09 20:56:59,18.0,0,taxi non Ac,6.0
5485,19.206525,72.862473,12,276.32,19.117333,72.838849,2016-12-18 02:47:34,9.0,14,Taxi AC,15.0
5486,19.105417,72.855694,14,325.6,19.162733,72.844043,2016-04-10 02:23:12,12.0,22,taxi ac,15.0
5487,12.892325,77.679595,32,29.46,12.988731,77.538058,2015-07-02 20:02:01,,18,metro,
5488,28.588772,76.999387,48,1179.0,28.71504,76.979908,2016-05-10 15:22:42,30.0,11,Taxi AC,19.0
5489,28.708845,77.111223,37,767.5,28.725756,77.001274,2016-07-06 19:33:20,3.0,19,taxi Non ac,17.0
5490,25.32632,83.019928,12,65.0,25.33329,83.006154,2015-06-02 06:46:00,,1,mini bus,
5491,28.606835,77.209485,24,45.4,28.699894,77.076375,2016-09-20 00:01:03,,6,Metro,
5492,,,9,189.17,,,2015-01-02 19:12:36,11.0,8,taxi non ac,6.0
5493,19.242363,72.842764,23,512.16,19.118487,72.865373,2016-01-24 08:20:21,29.0,23,taxi ac,10.0
5494,12.940062,80.158833,44,480.04,12.964197,80.187138,2015-01-24 01:27:47,21.0,21,taxi non Ac,17.0
5495,12.874824,77.552299,41,33.29,12.874871,77.517864,2016-08-15 03:07:38,,42,Metro,
5496,12.90892,77.597665,30,317.47,13.118169,77.486322,2015-04-17 20:48:45,22.0,18,Taxi non Ac,12.0
5497,22.680773,88.451751,49,735.6,22.645459,88.380939,2015-05-22 20:03:03,12.0,44,taxi ac,9.0
5498,19.099149,72.877801,36,617.16,19.021298,72.863454,2015-07-21 06:01:16,,49,AUTO RICKSHAW,
5499,12.999812,77.687097,30,360.44,13.002537,77.474768,2016-11-08 06:52:13,10.0,35,taxi Non Ac,19.0
5500,12.994965,80.257279,48,33.6,13.16006,80.179419,2016-12-06 05:38:38,,65,mini Bus,
5501,22.584294,88.423077,39,41.14,22.628069,88.375359,2015-02-24 15:28:51,,24,metro,
5502,13.075321,77.582218,29,30.08,13.117716,77.467227,2015-02-27 18:36:23,,0,bus,
5503,25.272869,83.00508,41,49.3,25.336688,82.964019,2016-07-12 15:15:18,,73,bus,
5504,19.189575,72.857148,43,54.44,19.056768,72.883601,2016-03-15 13:32:24,,46,Metro,
5505,25.389609,82.984108,30,789.0,25.29915,83.005902,2016-05-15 19:12:47,30.0,56,Taxi AC,16.0
5506,19.055925,72.872766,48,56.0,19.068967,72.861997,2015-12-27 06:27:10,,41,mini bus,
5507,12.999919,80.145325,46,37.64,13.129877,80.147053,2016-09-19 23:22:38,,57,AC Bus,
5508,19.05418,72.876516,7,124.67,19.027232,72.845571,2015-12-19 02:01:23,8.0,1,Taxi Non AC,4.0
5509,25.37202,82.983443,13,68.33,25.270741,83.011053,2016-05-28 14:57:42,,13,mini Bus,
5510,28.753946,77.130745,26,54.26,28.567358,77.144706,2015-04-12 17:54:34,,40,Bus,
5511,22.536074,88.379158,33,403.5,22.500783,88.441205,2016-06-15 20:00:08,7.0,5,taxi non ac,13.0
5512,25.372993,82.966212,40,984.0,25.263541,82.980381,2015-01-26 19:50:30,27.0,10,taxi ac,17.0
5513,13.019838,77.528199,33,457.78,12.858184,77.609818,2015-02-28 01:03:33,30.0,25,taxi ac,2.0
5514,19.018187,72.870998,27,489.13,19.037355,72.861255,2015-08-14 06:49:26,2.0,16,Taxi Non AC,6.0
5515,25.302242,83.011909,16,83.33,25.382937,83.014351,2016-08-20 03:48:45,,24,ac bus,
5516,22.466546,88.429781,41,38.06,22.584664,88.38806,2016-11-18 04:30:25,,20,Mini Bus,
5517,22.734887,88.382077,14,19.0,22.648299,88.419291,2016-12-05 13:12:11,,8,metro,
5518,22.739697,88.377409,39,478.5,22.671953,88.377684,2016-09-23 14:36:50,16.0,7,taxi non Ac,17.0
5519,28.630024,77.111972,33,838.0,28.620442,77.0162,2016-12-02 10:55:45,20.0,45,Taxi AC,4.0
5520,28.67137,77.16265,24,70.29,28.697966,77.085459,2015-09-24 21:23:37,,24,mini Bus,
5521,19.041594,72.862468,18,72.0,19.123576,72.873197,2016-09-20 01:15:30,,1,ac bus,
5522,19.224424,72.868677,23,39.63,19.190919,72.876233,2015-01-21 12:29:32,,24,bus,
5523,12.892172,77.531016,42,37.85,13.101318,77.50537,2016-08-08 06:52:22,,11,AC Bus,
5524,12.966529,80.207219,19,221.76,12.932434,80.239152,2016-02-24 13:16:47,1.0,0,taxi ac,9.0
5525,12.928095,80.223078,30,41.6,13.18038,80.15857,2016-11-08 16:49:31,,39,AC Bus,
5526,22.595627,88.432231,34,53.5,22.535955,88.433691,2015-04-24 05:09:01,,41,Mini Bus,
5527,12.875308,77.679123,35,267.75,13.005846,77.716709,2016-10-12 14:43:43,,11,Auto Rickshaw,
5528,13.01217,80.189529,20,216.92,13.157979,80.134452,2016-10-02 06:17:50,14.0,10,taxi non ac,6.0
5529,13.176934,80.204825,34,382.8,12.934157,80.140598,2015-01-09 21:49:17,18.0,41,Taxi Non AC,16.0
5530,12.960145,80.236328,28,286.0,13.138119,80.136943,2015-01-27 10:44:49,1.0,45,Taxi non Ac,1.0
5531,12.938975,77.547432,25,26.87,12.90486,77.587297,2016-10-09 04:42:08,,28,Bus,
5532,12.920532,77.467602,27,25.52,12.896431,77.70359,2016-02-18 06:11:12,,32,metro,
5533,25.322359,82.965661,42,963.42,25.374499,82.986388,2015-02-25 01:02:14,22.0,32,Taxi non Ac,14.0
5534,22.623007,88.426915,48,45.0,22.496206,88.419199,2016-06-28 09:24:08,,36,metro,
5535,12.979799,80.246675,21,34.4,13.124413,80.177091,2015-12-15 14:39:32,,8,Bus,
5536,12.934082,77.686269,34,371.58,12.895084,77.660927,2016-09-23 00:10:06,,40,auto rickshaw,
5537,13.044362,77.566056,37,48.36,13.040437,77.53585,2016-03-02 18:02:30,,23,Mini bus,
5538,12.888859,80.13973,17,235.49,12.960207,80.159814,2015-10-01 06:09:49,19.0,32,Taxi AC,9.0
5539,22.659629,88.423134,17,194.29,22.591679,88.389249,2016-04-18 02:17:47,,15,Auto rickshaw,
5540,13.026086,77.575216,36,393.44,12.964837,77.59409,2016-05-09 01:58:02,,56,Auto rickshaw,
5541,13.0731,77.527508,40,479.19,13.024801,77.689542,2016-01-04 03:38:21,15.0,66,Taxi non Ac,2.0
5542,19.152259,72.871804,37,57.26,19.065791,72.883101,2015-05-04 20:58:17,,28,Bus,
5543,13.059963,77.598803,41,440.3,13.001303,77.468411,2015-04-19 11:10:24,7.0,39,taxi Non ac,16.0
5544,22.564432,88.381105,24,30.67,22.470193,88.435155,2016-02-12 05:53:12,,26,bus,
5545,25.377282,83.014593,24,660.0,25.36054,82.971597,2015-02-27 07:45:46,28.0,18,taxi ac,9.0
5546,19.087247,72.858346,44,55.55,19.209275,72.856871,2016-06-27 22:40:13,,80,metro,
5547,12.861062,77.635559,31,28.67,12.911354,77.60804,2015-05-02 17:08:28,,55,metro,
5548,25.317202,83.023033,46,1089.0,25.276878,82.965626,2016-05-08 02:34:01,8.0,73,taxi Non ac,14.0
5549,13.018428,77.601268,39,298.35,13.057557,77.499845,2016-04-05 18:12:35,,55,Auto rickshaw,
5550,22.699969,88.428141,49,48.95,22.4799,88.414686,2015-10-19 09:51:34,,60,ac bus,
5551,25.305076,82.992862,16,57.78,25.358954,83.00028,2015-12-03 14:02:09,,16,Bus,
5552,13.190798,80.154391,22,21.6,13.061323,80.224062,2015-09-05 10:40:15,,31,Metro,
5553,13.056275,80.146358,18,200.2,13.043089,80.14708,2015-06-04 07:14:53,4.0,15,taxi non Ac,11.0
5554,12.882412,77.638661,48,512.98,13.042994,77.50811,2016-05-20 17:01:00,30.0,48,taxi Non Ac,10.0
5555,12.996373,77.586999,19,222.53,13.019041,77.617968,2016-02-27 03:59:48,22.0,18,Taxi Non AC,5.0
5556,13.20487,80.176671,45,34.0,13.054241,80.138384,2015-02-28 16:21:56,,68,Metro,
5557,28.755182,77.055568,11,277.0,28.713032,77.11368,2016-04-12 17:59:26,5.0,11,Taxi AC,5.0
5558,12.928241,80.24113,48,33.6,13.121553,80.153945,2016-09-12 16:30:35,,30,mini Bus,
5559,28.648469,77.161354,30,54.67,28.649602,76.974498,2015-05-27 21:32:57,,1,metro,
5560,28.718984,77.010894,33,707.16,28.615499,77.220072,2016-06-05 05:47:17,,25,Auto Rickshaw,
5561,22.522729,88.427644,8,64.0,22.563002,88.395242,2016-06-09 20:38:37,,1,Auto rickshaw,
5562,28.657182,77.184616,27,55.83,28.572937,77.137428,2016-05-18 00:47:38,,16,Bus,
5563,19.080571,72.860504,46,62.74,19.059572,72.842122,2016-05-05 09:25:06,,67,AC Bus,
5564,19.06296,72.88337,37,634.3,19.065149,72.882429,2016-08-20 22:02:37,,67,Auto Rickshaw,
5565,13.001194,77.581607,46,34.74,12.952623,77.489587,2016-06-11 04:00:10,,36,mini Bus,
5566,12.918106,77.652889,21,204.0,12.917877,77.681586,2016-05-19 01:52:55,,19,auto rickshaw,
5567,25.316054,82.975095,31,62.13,25.368051,82.970326,2015-12-17 23:46:51,,37,bus,
5568,28.601315,76.980037,38,101.78,28.720178,77.038666,2015-09-25 01:29:45,,55,ac bus,
5569,28.654463,76.99902,26,557.15,28.599978,77.220442,2015-08-28 06:56:03,,16,Auto Rickshaw,
5570,12.912067,77.574468,48,579.23,12.872887,77.695716,2016-07-18 00:10:19,21.0,88,Taxi non ac,2.0
5571,19.137292,72.843849,27,40.03,19.210568,72.854097,2015-09-22 16:52:58,,11,Metro,
5572,25.326351,83.000549,11,285.0,25.323308,83.019205,2016-03-13 18:12:22,21.0,15,taxi ac,9.0
5573,12.850969,77.557945,30,27.88,13.057979,77.615596,2016-06-13 20:56:03,,8,Metro,
5574,22.699689,88.393083,42,38.63,22.466747,88.378435,2015-07-08 17:55:52,,31,Mini bus,
5575,12.919893,80.156382,39,503.71,13.048579,80.156822,2015-11-16 07:38:29,5.0,21,Taxi AC,0.0
5576,13.053039,80.259577,36,33.6,13.149631,80.195475,2015-09-18 21:29:26,,24,Bus,
5577,22.674154,88.429568,34,552.42,22.532973,88.403818,2016-11-27 23:12:52,3.0,17,Taxi AC,7.0
5578,22.708326,88.420807,41,43.9,22.705493,88.386549,2016-03-15 18:05:08,,58,AC bus,
5579,,,31,398.58,,,2015-03-15 21:50:35,,27,Auto Rickshaw,
5580,13.067005,77.553844,34,411.87,13.13398,77.588231,2016-05-09 23:40:46,1.0,53,taxi Non ac,15.0
5581,28.608973,77.195497,33,707.16,28.767846,77.052709,2015-05-20 03:11:11,,21,AUTO RICKSHAW,
5582,25.359188,82.995749,30,642.87,25.336717,82.990967,2015-10-22 03:26:49,,23,Auto rickshaw,
5583,13.136337,77.707122,31,31.68,12.995647,77.483688,2015-12-04 23:49:28,,50,Bus,
5584,28.749948,77.079062,24,70.29,28.642241,77.226928,2015-12-07 19:16:04,,29,mini bus,
5585,13.059977,80.226906,38,390.86,13.189986,80.23047,2015-04-21 01:29:32,,0,auto rickshaw,
5586,13.140377,77.508501,39,429.68,12.859111,77.477601,2016-06-18 11:04:51,3.0,69,taxi Non ac,9.0
5587,28.766107,77.199441,34,89.16,28.638516,76.986734,2016-09-12 03:19:14,,38,mini Bus,
5588,25.368965,82.987988,23,68.4,25.265671,83.021665,2016-08-15 13:38:31,,18,mini bus,
5589,19.241559,72.882408,16,243.81,19.15498,72.841884,2016-07-24 05:20:56,,16,Auto rickshaw,
5590,13.189778,80.163608,46,496.32,12.976559,80.166871,2015-08-12 21:22:44,12.0,24,Taxi Non AC,3.0
5591,28.697007,77.011751,35,68.42,28.59339,77.155317,2015-06-11 22:45:21,,28,bus,
5592,19.168882,72.838583,40,480.0,19.237294,72.876897,2015-01-23 11:35:26,,75,auto rickshaw,
5593,22.591941,88.385067,31,37.28,22.731593,88.446237,2015-05-02 22:04:44,,53,Bus,
5594,13.108377,77.671257,45,34.27,12.970285,77.565464,2015-11-12 17:45:55,,77,mini bus,
5595,22.592231,88.378204,21,57.0,22.512558,88.444151,2015-10-04 19:33:23,,38,mini bus,
5596,19.243533,72.86516,25,37.56,19.051556,72.876628,2015-01-17 15:23:56,,6,Metro,
5597,12.885712,77.716936,42,25.59,12.924852,77.527572,2016-11-10 07:16:49,,42,bus,
5598,13.207594,80.21508,47,560.16,13.17823,80.148754,2015-01-17 17:46:10,19.0,29,Taxi AC,13.0
5599,25.2712,82.978733,44,66.25,25.324348,82.994416,2015-08-18 04:51:31,,4,mini bus,
5600,12.972036,80.18093,29,336.96,13.170075,80.145374,2016-12-26 17:52:25,13.0,3,taxi ac,6.0
5601,28.733571,77.148644,38,96.71,28.674013,77.102938,2016-05-05 08:22:05,,4,mini bus,
5602,13.132666,77.699104,27,392.7,13.00903,77.528115,2015-01-27 05:03:09,9.0,40,taxi ac,15.0
5603,19.236444,72.871834,48,704.0,19.127557,72.849183,2016-02-22 11:10:39,,5,AUTO RICKSHAW,
5604,28.759399,77.020095,31,88.55,28.660763,77.20888,2015-11-12 09:19:41,,6,Ac Bus,
5605,22.454148,88.375009,27,243.0,22.645269,88.375286,2015-11-11 10:58:11,,42,Auto Rickshaw,
5606,19.107322,72.839168,32,384.0,19.192806,72.841373,2015-12-13 14:13:05,,32,Auto Rickshaw,
5607,25.357135,83.005658,12,65.0,25.31596,82.993941,2016-06-17 03:11:04,,18,mini Bus,
5608,19.140546,72.840309,12,22.67,19.188334,72.862917,2015-02-21 05:44:53,,14,metro,
5609,12.97205,77.605347,38,34.18,13.045056,77.643221,2016-11-17 10:34:15,,61,metro,
5610,13.1229,77.632297,45,601.08,12.944256,77.667995,2015-12-06 07:02:24,,76,Auto rickshaw,
5611,13.077884,77.703055,34,45.47,13.059168,77.538556,2016-04-16 11:24:23,,3,Mini bus,
5612,13.184465,80.237362,48,38.65,13.189321,80.155656,2015-07-25 01:47:43,,36,Ac Bus,
5613,28.66928,77.220785,47,73.61,28.59816,77.127752,2015-10-06 19:39:39,,73,metro,
5614,13.093633,77.673152,43,38.38,12.866144,77.65559,2016-12-11 09:47:27,,27,AC Bus,
5615,25.365731,82.998437,42,770.0,25.378558,82.985489,2016-02-01 15:26:15,,4,Auto rickshaw,
5616,13.041898,77.597069,39,432.22,13.037062,77.521338,2016-04-09 18:47:39,11.0,73,taxi Non ac,11.0
5617,19.212884,72.87061,11,219.2,19.24374,72.854492,2016-04-02 14:02:31,13.0,7,taxi ac,6.0
5618,12.889985,77.527811,14,151.72,12.936338,77.620486,2016-03-18 17:24:34,29.0,20,Taxi Non AC,4.0
5619,28.726766,76.996863,34,60.85,28.636399,77.086169,2016-10-03 03:58:27,,48,metro,
5620,28.755766,76.9639,49,76.39,28.637446,77.033936,2016-07-09 19:06:33,,64,Metro,
5621,22.731536,88.439216,46,772.86,22.679587,88.39868,2016-07-22 21:45:27,5.0,51,Taxi AC,19.0
5622,19.015739,72.836842,13,58.67,19.117132,72.863248,2016-07-10 09:24:53,,16,AC Bus,
5623,28.706972,77.114445,20,266.67,28.742937,77.172414,2016-02-01 17:07:19,,33,Auto Rickshaw,
5624,13.00085,80.158883,48,38.65,12.891546,80.225037,2016-10-17 11:34:30,,33,ac bus,
5625,13.103357,77.489093,40,35.76,13.020767,77.718816,2015-10-14 11:00:02,,51,metro,
5626,13.122015,77.699221,47,495.55,12.870674,77.474494,2015-03-03 10:15:08,11.0,26,taxi non Ac,15.0
5627,22.500787,88.417113,43,45.16,22.520303,88.384411,2015-10-14 16:17:40,,10,ac bus,
5628,12.952894,80.229159,14,36.8,12.937011,80.255416,2015-11-20 14:16:04,,16,Ac Bus,
5629,12.954712,80.162592,27,194.4,12.92973,80.21269,2016-09-02 10:19:29,,36,AUTO RICKSHAW,
5630,22.603729,88.425105,16,220.0,22.628144,88.405182,2015-01-02 03:26:39,29.0,14,taxi non ac,5.0
5631,19.181449,72.876712,47,58.89,19.03617,72.857402,2016-02-02 09:25:17,,35,Metro,
5632,13.107475,80.191691,22,47.2,13.193073,80.248513,2015-12-17 17:59:33,,16,mini Bus,
5633,13.109657,80.155571,32,43.41,13.143354,80.1649,2016-06-27 01:07:21,,58,Ac Bus,
5634,22.626871,88.404268,19,314.16,22.467561,88.379308,2015-08-13 01:30:54,26.0,10,Taxi AC,13.0
5635,22.583286,88.423784,47,646.8,22.694454,88.418152,2015-05-15 22:38:33,28.0,47,Taxi Non AC,4.0
5636,13.088094,80.179221,24,21.79,12.939839,80.215647,2016-12-23 06:34:38,,40,metro,
5637,28.632686,77.144237,24,45.4,28.650843,76.962292,2015-03-25 06:17:26,,7,metro,
5638,28.66116,77.027084,15,80.0,28.697986,77.05041,2016-02-01 12:33:03,,23,AC Bus,
5639,13.148551,80.161959,22,21.6,12.969735,80.150182,2015-12-23 18:41:42,,15,Metro,
5640,13.015469,80.229607,33,330.0,12.913903,80.2101,2015-04-27 15:11:23,18.0,29,taxi non ac,7.0
5641,25.343236,82.987445,29,84.78,25.376793,83.01047,2016-07-10 19:56:13,,56,Ac Bus,
5642,12.911114,77.683039,26,37.77,12.935446,77.56066,2016-05-05 17:11:18,,46,Mini Bus,
5643,28.715616,77.130188,24,550.0,28.650405,77.017261,2015-04-26 21:00:23,16.0,24,Taxi non Ac,3.0
5644,12.848282,77.498282,42,37.85,13.015237,77.595435,2016-02-08 06:37:10,,81,AC bus,
5645,28.622377,76.973888,20,41.67,28.626276,77.154775,2015-04-01 03:54:15,,7,Metro,
5646,13.030648,77.598671,48,641.16,12.9534,77.634487,2016-03-20 21:47:30,,53,Auto rickshaw,
5647,22.634135,88.386775,17,22.0,22.526994,88.438183,2015-10-20 14:20:08,,31,metro,
5648,22.623214,88.39478,16,50.0,22.737222,88.444768,2015-12-03 15:20:11,,1,AC bus,
5649,25.286189,83.016651,33,92.33,25.382266,82.994438,2015-03-06 06:46:44,,38,ac bus,
5650,13.131799,77.559806,43,26.04,12.992871,77.494832,2016-01-20 19:27:51,,6,Bus,
5651,22.553927,88.410352,26,47.47,22.634799,88.38987,2015-03-26 06:20:58,,3,ac bus,
5652,12.958734,77.669951,25,352.31,12.863307,77.686378,2016-11-06 23:16:36,16.0,31,Taxi AC,0.0
5653,13.091516,80.177109,23,21.05,13.055003,80.180063,2015-12-03 12:07:35,,1,metro,
