,FARE
6707,674.67
6708,396.8
6709,429.0
6710,447.7
6711,223.97
6712,51.11
6713,285.72
6714,40.14
6715,25.14
6716,23.0
6717,74.07
6718,336.09
6719,946.0
6720,444.58
6721,75.26
6722,375.47
6723,31.87
6724,89.6
6725,77.37
6726,450.01
6727,921.8
6728,41.67
6729,48.45
6730,812.24
6731,365.0
6732,450.67
6733,41.6
6734,38.74
6735,60.0
6736,37.36
6737,550.7
6738,188.7
6739,76.32
6740,46.42
6741,87.28
6742,28.0
6743,65.28
6744,24.69
6745,48.36
6746,297.6
6747,16.0
6748,48.33
6749,74.07
6750,295.08
6751,488.58
6752,581.53
6753,630.67
6754,922.9
6755,48.68
6756,44.97
6757,302.28
6758,50.1
6759,54.5
6760,86.67
6761,333.0
6762,49.98
6763,26.31
6764,463.06
6765,24.76
6766,34.4
6767,55.0
6768,1103.3
6769,72.84
6770,41.6
6771,561.56
6772,77.84
6773,34.4
6774,24.02
6775,425.48
6776,261.38
6777,441.32
6778,70.29
6779,280.5
6780,721.33
6781,876.67
6782,41.44
6783,38.06
6784,38.15
6785,534.3
6786,48.36
6787,28.33
6788,27.24
6789,33.0
6790,461.13
6791,907.0
6792,126.29
6793,524.53
6794,37.56
6795,29.09
6796,408.0
6797,625.83
6798,43.0
6799,66.85
6800,29.0
6801,430.0
6802,35.22
6803,53.33
6804,1021.45
6805,43.33
6806,490.3
6807,59.93
6808,71.05
6809,630.67
6810,51.93
6811,28.67
6812,69.06
6813,37.14
6814,173.33
6815,211.73
6816,66.8
6817,62.13
6818,740.0
6819,550.56
6820,45.0
6821,58.98
6822,56.53
6823,442.64
6824,70.67
6825,61.07
6826,29.58
6827,40.69
6828,403.92
6829,429.73
6830,333.12
6831,102.86
6832,32.67
6833,151.07
6834,71.05
6835,49.45
6836,320.01
6837,41.11
6838,402.05
6839,316.93
6840,188.5
6841,63.44
6842,61.07
6843,40.0
6844,1062.6
6845,55.83
6846,34.65
6847,614.44
6848,37.33
6849,335.24
6850,662.64
6851,52.0
6852,56.66
6853,70.0
6854,1073.83
6855,53.68
6856,104.0
6857,68.33
6858,43.55
6859,32.35
6860,32.55
6861,557.15
6862,565.73
6863,36.46
6864,35.39
6865,1217.0
6866,35.0
6867,26.24
6868,43.73
6869,440.0
6870,94.83
6871,71.67
6872,396.0
6873,86.67
6874,90.0
6875,73.15
6876,425.33
6877,31.67
6878,698.28
6879,37.85
6880,36.77
6881,35.7
6882,367.4
6883,324.0
6884,34.27
6885,96.71
6886,34.4
6887,34.71
6888,606.1
6889,815.0
6890,868.33
6891,728.59
6892,33.6
6893,1178.6
6894,77.37
6895,699.17
6896,37.33
6897,783.33
6898,19.0
6899,733.33
6900,71.67
6901,71.57
6902,660.01
6903,133.33
6904,232.32
6905,74.07
6906,572.22
6907,57.78
6908,34.71
6909,40.0
6910,616.0
6911,299.6
6912,72.35
6913,39.18
6914,32.25
6915,75.95
6916,40.0
6917,65.48
6918,63.94
6919,49.98
6920,349.72
6921,77.5
6922,394.29
6923,435.0
6924,49.73
6925,385.72
6926,38.33
6927,734.8
6928,73.15
6929,63.94
6930,106.86
6931,33.15
6932,756.8
6933,580.8
6934,409.2
6935,42.15
6936,35.55
6937,50.03
6938,31.0
6939,288.93
6940,611.42
6941,601.33
6942,509.17
6943,60.0
6944,68.42
6945,924.17
6946,581.76
6947,735.53
6948,311.52
6949,56.0
6950,34.67
6951,38.33
6952,35.7
6953,40.21
6954,50.75
6955,26.24
6956,98.0
6957,475.0
6958,624.6
6959,691.44
6960,611.05
6961,495.0
6962,38.33
6963,31.4
6964,1294.7
6965,346.5
6966,36.77
6967,36.51
6968,81.62
6969,54.67
6970,26.07
6971,99.89
6972,35.22
6973,730.67
6974,347.5
6975,85.39
6976,382.51
6977,493.6
6978,22.4
6979,38.15
6980,614.0
6981,743.33
6982,43.31
6983,74.67
6984,393.6
6985,36.77
6986,211.67
6987,284.15
6988,41.89
6989,579.48
6990,72.11
6991,304.77
6992,23.73
6993,686.58
6994,76.8
6995,532.84
6996,45.57
6997,688.8
6998,492.87
6999,658.67
7000,50.94
7001,41.26
7002,47.95
7003,306.01
7004,354.2
7005,32.58
7006,43.9
7007,73.15
7008,58.0
7009,578.58
7010,229.5
7011,742.5
7012,23.15
7013,67.82
7014,357.92
7015,33.5
7016,36.0
7017,456.5
7018,383.68
7019,279.48
7020,843.33
7021,91.67
7022,55.4
7023,191.25
7024,27.22
7025,70.0
7026,22.53
7027,29.07
7028,62.39
7029,894.17
7030,83.2
7031,498.33
7032,66.85
7033,305.75
7034,22.37
7035,568.01
7036,437.15
7037,27.72
7038,58.33
7039,30.58
7040,24.73
7041,62.74
7042,134.4
7043,812.9
7044,843.33
7045,861.67
7046,20.0
7047,27.0
7048,440.0
7049,30.4
7050,54.27
7051,41.67
7052,31.61
7053,397.32
7054,698.87
7055,37.31
7056,301.6
7057,55.55
7058,28.53
7059,450.0
7060,52.22
7061,36.67
7062,55.0
7063,889.9
7064,499.29
7065,94.22
7066,47.18
7067,77.22
7068,301.0
7069,56.9
7070,50.03
7071,34.65
7072,46.21
7073,1111.0
7074,437.58
7075,792.87
7076,92.33
7077,33.39
7078,333.0
7079,393.12
7080,18.0
7081,555.0
7082,1123.1
7083,81.62
7084,949.52
7085,40.03
7086,420.75
7087,183.6
7088,98.33
7089,40.53
7090,57.78
7091,596.34
7092,333.0
7093,528.0
7094,565.73
7095,37.43
7096,53.12
7097,22.0
7098,888.0
7099,284.15
7100,77.22
7101,40.31
7102,738.59
7103,243.0
7104,772.2
7105,45.0
7106,43.7
7107,40.0
7108,99.89
7109,21.0
7110,78.42
7111,499.29
7112,671.92
7113,54.27
7114,40.03
7115,574.67
7116,759.0
7117,36.16
7118,103.33
7119,848.83
7120,32.3
7121,47.4
7122,63.7
7123,50.17
7124,57.76
7125,62.67
7126,46.42
7127,929.17
7128,79.73
7129,430.83
7130,364.65
7131,252.92
7132,37.5
7133,249.48
7134,47.84
7135,66.8
7136,452.32
7137,51.23
7138,477.79
7139,29.05
7140,1141.8
7141,41.26
7142,74.35
7143,138.67
7144,38.74
7145,308.16
7146,297.6
7147,241.0
7148,56.84
7149,372.3
7150,660.01
7151,860.0
7152,330.0
7153,483.33
7154,440.0
7155,516.0
7156,95.0
7157,274.13
7158,89.16
7159,37.54
7160,133.6
7161,1051.42
7162,51.0
7163,44.53
7164,38.0
7165,46.44
7166,26.07
7167,424.29
7168,60.0
7169,688.8
7170,738.54
7171,74.67
7172,401.28
7173,921.92
7174,61.33
7175,210.63
7176,30.58
7177,28.46
7178,83.5
7179,72.11
7180,29.46
7181,26.0
7182,74.21
7183,51.93
7184,56.9
7185,378.4
7186,655.42
7187,81.0
7188,260.83
7189,462.87
7190,634.17
7191,323.82
7192,600.01
7193,85.0
7194,32.25
7195,378.58
7196,51.11
7197,66.67
7198,62.67
7199,38.33
7200,600.01
7201,26.33
7202,523.26
7203,32.0
7204,1166.0
7205,44.67
7206,35.12
7207,45.0
7208,32.61
7209,48.05
7210,24.73
7211,162.69
7212,474.24
7213,57.78
7214,102.4
7215,263.47
7216,103.33
7217,39.56
7218,421.87
7219,65.31
7220,578.58
7221,78.67
7222,73.15
7223,80.0
7224,14.4
7225,54.5
7226,32.21
7227,60.55
7228,40.31
7229,783.2
7230,81.67
7231,12.75
7232,85.0
7233,77.37
7234,78.67
7235,105.83
7236,351.33
7237,87.28
7238,462.0
7239,29.21
7240,81.67
7241,199.75
7242,36.0
7243,46.22
7244,21.0
7245,72.84
7246,36.94
7247,160.0
7248,43.24
7249,25.35
7250,47.04
7251,35.2
7252,1104.0
7253,46.4
7254,343.2
7255,324.0
7256,94.22
7257,47.04
7258,224.58
7259,24.5
7260,54.56
7261,174.86
7262,28.67
7263,38.74
7264,455.2
7265,958.32
7266,79.11
7267,73.16
7268,495.0
7269,53.13
7270,528.01
7271,288.01
7272,369.6
7273,394.29
7274,55.0
7275,741.33
7276,69.33
7277,795.0
7278,52.68
7279,74.35
7280,40.0
7281,201.15
7282,1073.83
7283,37.3
7284,27.55
7285,53.48
7286,758.0
7287,45.2
7288,71.05
7289,705.83
7290,781.33
7291,42.5
7292,40.53
7293,606.83
7294,28.67
7295,894.4
7296,250.67
7297,398.58
7298,223.2
7299,411.44
7300,27.72
7301,63.7
7302,1063.33
7303,433.5
7304,160.16
7305,50.94
7306,333.33
7307,1010.9
7308,352.88
7309,446.0
7310,76.8
7311,79.73
7312,21.6
7313,235.62
7314,217.6
7315,382.5
7316,215.05
7317,26.98
7318,50.67
7319,81.62
7320,27.55
7321,360.01
7322,473.0
7323,240.0
7324,26.48
7325,33.72
7326,62.27
7327,528.5
7328,32.0
7329,81.0
7330,57.33
7331,31.8
7332,467.2
7333,33.74
7334,15.73
7335,355.77
7336,527.85
7337,65.28
7338,106.67
7339,275.4
7340,437.15
7341,41.33
7342,1170.4
7343,73.87
7344,361.68
7345,27.38
7346,420.0
7347,23.24
7348,24.5
7349,69.44
7350,42.51
7351,507.0
7352,33.73
7353,70.0
7354,77.84
7355,33.31
7356,25.29
7357,535.73
7358,38.42
7359,73.44
7360,36.51
7361,29.33
7362,71.33
7363,958.0
7364,275.4
7365,38.33
7366,463.65
7367,624.07
7368,34.9
7369,498.96
7370,52.22
7371,34.11
7372,514.08
7373,42.5
7374,294.52
7375,362.8
7376,77.33
7377,685.67
7378,38.36
7379,85.0
7380,54.72
7381,48.45
7382,847.5
7383,493.9
7384,541.2
7385,572.0
7386,41.67
7387,375.0
7388,49.6
7389,57.76
7390,47.44
7391,627.0
7392,742.0
7393,561.67
7394,729.6
7395,338.47
7396,60.85
7397,70.29
7398,20.0
7399,274.0
7400,593.64
7401,193.33
7402,374.0
7403,49.3
7404,29.09
7405,43.73
7406,27.83
7407,70.83
7408,32.49
7409,49.91
7410,59.56
7411,30.1
7412,570.0
7413,43.41
7414,26.31
7415,1146.0
7416,49.33
7417,505.45
7418,52.0
7419,488.5
7420,571.2
7421,36.32
7422,59.93
7423,360.8
7424,43.86
7425,648.12
7426,51.11
7427,477.0
7428,49.3
7429,647.0
7430,38.38
7431,39.1
7432,78.42
7433,754.6
7434,27.72
7435,565.73
7436,739.2
7437,349.72
7438,754.0
7439,86.67
7440,82.89
7441,55.0
7442,40.0
7443,71.67
7444,35.22
7445,71.67
7446,50.96
7447,300.0
7448,259.0
7449,63.58
7450,228.58
7451,361.91
7452,265.91
7453,30.24
7454,46.44
7455,33.29
7456,252.0
7457,739.93
7458,55.83
7459,167.75
7460,59.3
7461,47.2
7462,69.06
7463,36.77
7464,534.3
7465,27.38
7466,998.0
7467,398.88
7468,52.68
7469,19.55
7470,57.78
7471,616.0
7472,473.11
7473,60.55
7474,601.08
7475,349.8
7476,40.84
7477,173.33
7478,53.12
7479,40.35
7480,392.7
7481,17.33
7482,16.8
7483,87.28
7484,64.0
7485,83.33
7486,22.82
7487,34.0
7488,35.11
7489,76.19
7490,814.0
7491,25.5
7492,43.31
7493,81.0
7494,194.4
7495,187.0
7496,285.6
7497,838.64
7498,55.11
7499,30.67
7500,323.6
7501,520.8
7502,453.39
7503,37.43
7504,31.88
7505,34.67
7506,44.53
7507,1257.3
7508,384.8
7509,40.99
7510,563.75
7511,41.11
7512,68.33
7513,46.33
7514,297.5
7515,36.32
7516,38.79
7517,52.22
7518,53.13
7519,751.2
7520,95.0
7521,32.25
7522,512.16
7523,770.0
7524,26.93
7525,36.32
7526,451.0
7527,800.8
7528,149.33
7529,30.95
7530,47.95
7531,66.85
7532,537.44
7533,85.39
7534,60.0
7535,30.0
7536,79.48
7537,63.89
7538,49.45
7539,201.6
7540,72.0
7541,67.19
7542,42.59
7543,40.31
7544,62.67
7545,45.47
7546,624.6
7547,65.29
7548,54.5
7549,32.61
7550,57.41
7551,362.0
7552,288.0
7553,21.79
7554,610.0
7555,26.19
7556,435.36
7557,1021.45
7558,57.78
7559,24.44
7560,30.88
7561,77.37
7562,30.24
7563,34.74
7564,40.69
7565,37.85
7566,472.0
7567,321.72
7568,537.12
7569,34.09
7570,49.25
7571,428.58
7572,31.35
7573,40.0
7574,103.33
7575,39.44
7576,98.33
7577,1128.0
7578,251.43
7579,32.83
7580,232.5
7581,78.42
7582,73.15
7583,398.58
7584,594.92
7585,229.17
7586,45.23
7587,81.42
7588,50.87
7589,54.5
7590,555.0
7591,895.4
7592,30.24
7593,754.16
7594,70.0
7595,383.86
7596,46.42
7597,1013.0
7598,39.75
7599,34.0
7600,15.73
7601,26.19
7602,128.0
7603,379.68
7604,224.4
7605,30.45
7606,750.02
7607,56.21
7608,936.67
7609,39.17
7610,897.42
7611,528.0
7612,41.89
7613,400.01
7614,41.67
7615,34.67
7616,30.0
7617,39.18
7618,251.43
7619,317.86
7620,573.0
7621,280.0
7622,48.49
7623,404.0
7624,27.88
7625,34.61
7626,24.25
7627,238.08
7628,71.57
7629,399.71
7630,86.67
7631,42.24
7632,295.72
7633,551.1
7634,64.8
7635,182.86
7636,75.38
7637,622.51
7638,838.11
7639,65.33
7640,141.17
7641,34.0
7642,72.18
7643,49.91
7644,65.29
7645,35.58
7646,51.05
7647,27.24
7648,32.67
7649,38.63
7650,23.66
7651,46.42
7652,71.67
7653,329.15
7654,480.48
7655,37.85
7656,24.69
7657,234.6
7658,51.05
7659,52.81
7660,631.8
7661,32.0
7662,497.15
7663,31.87
7664,53.33
7665,652.3
7666,785.58
7667,385.8
7668,356.8
7669,557.5
7670,101.78
7671,49.45
7672,57.78
7673,228.58
7674,34.65
7675,77.33
7676,220.0
7677,40.84
7678,42.4
7679,327.36
7680,30.9
7681,38.92
7682,60.56
7683,43.41
7684,38.38
7685,62.39
7686,48.49
7687,62.5
7688,75.33
7689,846.0
7690,61.9
7691,519.86
7692,475.45
7693,38.42
7694,57.41
7695,38.4
7696,32.17
7697,54.27
7698,92.94
7699,319.44
7700,63.94
7701,528.88
7702,1248.5
7703,598.4
7704,53.13
7705,62.5
7706,799.0
7707,25.35
7708,600.01
7709,535.73
7710,35.62
7711,65.28
7712,472.6
7713,357.64
7714,45.0
7715,1056.0
7716,74.45
7717,617.16
7718,26.07
7719,243.0
7720,308.58
7721,22.95
7722,52.0
7723,37.77
7724,473.79
7725,719.4
7726,41.67
7727,607.2
7728,418.08
7729,35.0
7730,184.2
7731,50.0
7732,440.0
7733,172.48
7734,40.53
7735,504.9
7736,393.36
7737,879.17
7738,57.33
7739,841.67
7740,600.83
7741,480.0
7742,465.7
7743,34.67
7744,1086.0
7745,808.5
7746,34.65
7747,838.11
7748,28.33
7749,37.31
7750,70.0
7751,406.73
7752,184.25
7753,450.0
7754,24.5
7755,31.87
7756,39.63
7757,30.67
7758,40.99
7759,1096.0
7760,582.32
7761,396.78
7762,29.58
7763,388.02
7764,975.33
7765,89.16
7766,497.15
7767,73.44
7768,41.67
7769,54.56
7770,40.88
7771,66.85
7772,42.18
7773,37.54
7774,47.04
7775,393.44
7776,646.8
7777,39.18
7778,36.55
7779,303.0
7780,93.33
7781,35.09
7782,73.15
7783,49.54
7784,834.0
7785,91.67
7786,48.85
7787,74.07
7788,31.88
7789,32.67
7790,35.11
7791,29.58
7792,336.42
7793,717.5
7794,17.6
7795,46.95
7796,742.13
7797,73.15
7798,33.31
7799,376.2
7800,258.5
7801,25.29
7802,331.98
7803,619.2
7804,542.0
7805,37.36
7806,687.2
7807,389.4
7808,46.21
7809,400.84
7810,34.71
7811,49.73
7812,349.01
7813,600.0
7814,69.33
7815,335.52
7816,350.83
7817,317.9
7818,45.52
7819,43.0
7820,20.8
7821,32.8
7822,49.7
7823,20.0
7824,411.58
7825,336.34
7826,18.4
7827,400.01
7828,573.65
7829,43.26
7830,62.5
7831,765.42
7832,557.15
7833,730.0
7834,619.67
7835,35.7
7836,434.01
7837,32.83
7838,348.5
7839,32.61
7840,54.72
7841,47.2
7842,30.08
7843,83.33
7844,201.6
7845,861.67
7846,43.33
7847,79.48
7848,752.4
7849,447.15
7850,55.11
7851,37.31
7852,73.33
7853,875.42
7854,103.33
7855,63.29
7856,40.84
7857,21.67
7858,53.33
7859,30.0
7860,17.0
7861,65.33
7862,27.24
7863,79.48
7864,35.2
7865,621.44
7866,60.56
7867,24.69
7868,42.27
7869,68.89
7870,28.67
7871,48.45
7872,900.0
7873,660.0
7874,946.0
7875,949.67
7876,216.67
7877,208.04
7878,35.11
7879,92.33
7880,728.59
7881,61.9
7882,30.24
7883,867.17
7884,42.24
7885,83.5
7886,771.44
7887,288.01
7888,628.58
7889,40.53
7890,1183.0
7891,19.2
7892,71.57
7893,128.0
7894,79.73
7895,88.55
7896,36.12
7897,462.87
7898,316.8
7899,497.75
7900,37.97
7901,498.72
7902,40.03
7903,266.4
7904,531.44
7905,558.76
7906,440.0
7907,63.78
7908,41.65
7909,129.2
7910,77.37
7911,557.33
7912,19.2
7913,557.15
7914,35.85
7915,276.67
7916,273.9
7917,316.93
7918,43.35
7919,63.89
7920,33.39
7921,778.0
7922,203.64
7923,428.58
7924,257.15
7925,76.32
7926,30.24
7927,235.84
7928,650.1
7929,54.67
7930,472.56
7931,298.0
7932,30.24
7933,71.05
7934,32.58
7935,103.33
7936,37.64
7937,365.2
7938,277.72
7939,77.84
7940,73.16
7941,38.22
7942,1100.02
7943,905.67
7944,259.2
7945,640.75
7946,26.31
7947,19.67
7948,36.16
7949,314.67
7950,295.72
7951,66.85
7952,47.6
7953,74.45
7954,80.0
7955,302.5
7956,90.0
7957,40.0
7958,204.0
7959,26.87
7960,40.89
7961,73.33
7962,829.17
7963,51.15
7964,1169.0
7965,502.87
7966,54.26
7967,35.09
7968,444.67
7969,49.25
7970,98.33
7971,16.15
7972,30.08
7973,36.55
7974,49.98
7975,66.11
7976,173.72
7977,22.82
7978,26.22
7979,635.83
7980,809.33
7981,55.25
7982,55.4
7983,717.42
7984,37.07
7985,195.92
7986,512.69
7987,32.74
7988,29.82
7989,152.38
7990,30.88
7991,619.85
7992,214.0
7993,365.64
7994,296.08
7995,18.4
7996,43.0
7997,117.33
7998,261.0
7999,32.8
8000,548.58
8001,593.12
8002,823.0
8003,66.85
8004,56.66
8005,1204.79
8006,213.33
8007,557.15
8008,56.21
8009,347.6
8010,632.5
8011,62.39
8012,51.93
8013,25.52
8014,83.5
8015,32.67
8016,488.58
8017,59.3
8018,94.22
8019,329.47
8020,26.67
8021,220.8
8022,26.04
8023,63.78
8024,59.37
8025,253.33
8026,372.68
8027,275.4
8028,45.92
8029,49.91
8030,292.19
8031,75.33
8032,213.33
8033,50.96
8034,427.02
8035,64.0
8036,606.6
8037,66.66
8038,31.82
8039,33.6
8040,495.0
8041,36.63
8042,247.62
8043,49.25
8044,74.45
8045,39.44
8046,621.67
8047,543.7
8048,47.09
8049,224.5
8050,64.0
8051,37.28
8052,26.04
8053,1047.64
8054,51.15
8055,30.95
8056,617.16
8057,461.67
8058,40.53
8059,59.3
8060,61.56
8061,349.72
8062,77.33
8063,680.0
8064,43.41
8065,31.82
8066,36.32
8067,377.6
8068,39.17
8069,37.0
8070,723.33
8071,390.86
8072,66.25
8073,32.83
8074,41.0
8075,579.0
8076,601.92
8077,849.17
8078,52.81
8079,33.31
8080,30.58
8081,207.0
8082,40.21
8083,1073.83
8084,25.35
8085,411.6
8086,46.0
8087,48.05
8088,26.31
8089,216.0
8090,26.04
8091,56.84
8092,76.0
8093,894.67
8094,35.22
8095,660.0
8096,542.13
8097,70.84
8098,880.0
8099,1178.6
8100,43.89
8101,45.16
8102,26.98
8103,932.8
8104,53.62
8105,518.4
8106,22.1
8107,72.84
8108,533.28
8109,72.11
8110,54.26
8111,24.0
8112,269.0
8113,435.0
8114,32.21
8115,57.33
8116,570.0
8117,48.0
8118,96.67
8119,45.2
8120,28.9
8121,306.0
8122,171.43
8123,30.67
8124,624.62
8125,135.7
8126,35.2
8127,427.76
8128,689.33
8129,94.22
8130,242.8
8131,204.67
8132,484.0
8133,28.46
8134,34.0
8135,30.58
8136,31.03
8137,660.0
8138,70.83
8139,806.67
8140,561.01
8141,42.15
8142,879.08
8143,1177.0
8144,31.8
8145,404.8
8146,19.55
8147,788.33
8148,41.78
8149,40.66
8150,602.8
8151,374.0
8152,36.16
8153,68.89
8154,28.46
8155,72.22
8156,46.13
8157,411.58
8158,345.4
8159,208.8
8160,46.0
8161,81.42
8162,34.89
8163,31.82
8164,96.11
8165,574.17
8166,645.33
8167,585.75
8168,59.93
8169,87.28
8170,535.0
8171,44.0
8172,54.26
8173,47.47
8174,49.3
8175,771.44
8176,73.61
8177,28.0
8178,405.0
8179,155.43
8180,66.67
8181,21.79
8182,32.25
8183,58.98
8184,31.87
8185,280.0
8186,517.0
8187,94.83
8188,63.78
8189,24.08
8190,555.2
8191,58.52
8192,684.2
8193,267.75
8194,33.39
8195,60.85
8196,54.72
8197,21.78
8198,37.36
8199,330.06
8200,43.0
8201,825.0
8202,197.4
8203,753.06
8204,58.03
8205,38.22
8206,904.64
8207,32.25
8208,419.9
8209,32.55
8210,101.78
8211,45.79
8212,384.96
8213,1214.0
8214,33.0
8215,48.68
8216,439.12
8217,39.75
8218,43.55
8219,68.0
8220,532.75
8221,77.22
8222,428.33
8223,152.17
8224,50.1
8225,37.14
8226,46.67
8227,204.0
8228,74.5
8229,41.26
8230,748.92
8231,326.5
8232,37.46
8233,24.76
8234,792.87
8235,629.44
8236,58.98
8237,34.18
8238,73.87
8239,71.28
8240,38.0
8241,54.63
8242,63.29
8243,36.32
8244,338.0
8245,526.8
8246,72.35
8247,1020.8
8248,506.58
8249,79.73
8250,799.7
8251,82.67
8252,59.0
8253,26.93
8254,31.8
8255,414.04
8256,45.0
8257,538.2
8258,54.5
8259,68.4
8260,32.21
8261,928.4
8262,445.8
8263,78.4
8264,25.26
8265,288.57
8266,650.83
8267,306.01
8268,42.27
8269,20.8
8270,57.26
8271,450.01
8272,806.67
8273,90.0
8274,39.17
8275,783.2
8276,83.5
8277,38.88
8278,49.32
8279,683.1
8280,61.9
8281,80.0
8282,28.31
8283,58.89
8284,51.58
8285,90.0
8286,815.2
8287,666.6
8288,40.11
8289,49.98
8290,671.0
8291,46.21
8292,37.28
8293,273.22
8294,578.3
8295,426.4
8296,829.58
8297,49.91
8298,28.53
8299,293.33
8300,728.59
8301,1053.0
8302,36.32
8303,68.31
8304,30.08
8305,68.33
8306,62.13
8307,423.46
8308,27.72
8309,1004.08
8310,52.81
8311,27.83
8312,33.5
8313,154.67
8314,28.31
8315,914.83
8316,56.67
8317,33.79
8318,465.6
8319,43.89
8320,387.2
8321,29.58
8322,34.67
8323,34.0
8324,51.0
8325,509.5
8326,31.87
8327,28.31
8328,22.82
8329,11.2
8330,82.67
8331,30.9
8332,96.67
8333,632.0
8334,96.8
8335,750.02
8336,94.22
8337,35.55
8338,925.83
8339,1048.0
8340,520.94
8341,49.02
8342,46.0
8343,789.36
8344,43.86
8345,36.83
8346,40.88
8347,1178.6
8348,418.63
8349,108.8
8350,52.0
8351,82.89
8352,528.0
8353,968.88
8354,46.22
8355,374.0
8356,92.94
8357,41.6
8358,74.07
8359,216.8
8360,522.67
8361,691.02
8362,20.4
8363,796.0
8364,58.98
8365,411.4
8366,714.08
8367,34.65
8368,288.0
8369,74.35
8370,374.4
8371,36.67
8372,1123.1
8373,77.37
8374,48.6
8375,23.78
8376,88.55
8377,600.16
8378,477.95
8379,52.37
8380,55.76
8381,771.44
8382,505.46
8383,384.8
8384,304.77
8385,625.68
8386,35.7
8387,24.02
8388,386.4
8389,37.3
8390,63.78
8391,26.31
8392,50.1
8393,29.21
8394,825.0
8395,86.67
8396,54.44
8397,432.0
8398,33.29
8399,63.94
8400,304.48
8401,450.01
8402,273.6
8403,200.0
8404,1100.02
8405,20.0
8406,100.0
8407,287.5
8408,361.17
8409,96.71
8410,51.91
8411,79.11
8412,329.97
8413,33.72
8414,398.2
8415,38.38
8416,28.46
8417,79.73
8418,754.42
8419,345.6
8420,40.31
8421,53.33
8422,29.05
8423,33.29
8424,636.6
8425,37.54
8426,36.32
8427,154.88
8428,562.53
8429,408.0
8430,385.72
8431,716.76
8432,12.8
8433,52.81
8434,54.63
8435,18.0
8436,572.5
8437,318.84
8438,30.67
8439,53.48
8440,371.8
8441,44.8
8442,519.33
8443,344.96
8444,272.8
8445,146.67
8446,49.73
8447,362.56
8448,228.58
8449,74.33
8450,26.67
8451,91.05
8452,37.56
8453,381.48
8454,166.77
8455,22.0
8456,420.0
8457,244.8
8458,53.33
8459,73.61
8460,30.1
8461,100.0
8462,385.72
8463,205.33
8464,360.36
8465,65.31
8466,32.25
8467,76.0
8468,40.31
8469,32.58
8470,35.09
8471,664.3
8472,327.86
8473,25.33
8474,34.89
8475,21.05
8476,31.03
8477,237.6
8478,432.0
8479,27.88
8480,44.51
8481,404.37
8482,96.11
8483,439.45
8484,252.0
8485,495.0
8486,503.5
8487,875.0
8488,33.33
8489,55.0
8490,32.58
8491,56.66
8492,155.0
8493,445.0
8494,43.35
8495,495.0
8496,447.4
8497,391.02
8498,36.32
8499,26.31
8500,614.44
8501,244.0
8502,49.98
8503,37.36
8504,98.0
8505,659.0
8506,21.05
8507,449.5
8508,441.0
8509,319.2
8510,47.44
8511,751.67
8512,33.33
8513,50.17
8514,582.87
8515,380.58
8516,56.66
8517,42.15
8518,47.09
8519,630.67
8520,26.04
8521,70.29
8522,63.29
8523,236.58
8524,33.73
8525,594.0
8526,34.67
8527,459.0
8528,94.22
8529,41.6
8530,869.6
8531,46.22
8532,535.73
8533,30.67
8534,303.84
8535,421.2
8536,55.55
8537,345.0
8538,52.38
8539,411.44
8540,25.52
8541,146.29
8542,418.7
8543,35.42
8544,98.0
8545,56.0
8546,45.92
8547,514.3
8548,56.66
8549,30.1
8550,58.52
8551,534.3
8552,49.73
8553,92.33
8554,33.31
8555,1026.96
8556,579.48
8557,428.08
8558,54.74
8559,652.2
8560,31.8
8561,630.67
8562,21.78
8563,20.0
8564,23.73
8565,555.98
8566,55.55
8567,549.27
8568,74.45
8569,30.45
8570,1007.6
8571,1124.2
8572,338.72
8573,423.33
8574,160.8
8575,325.92
8576,24.5
8577,408.5
8578,408.0
8579,63.44
8580,252.56
8581,54.67
8582,511.28
8583,101.78
8584,33.6
8585,134.4
8586,321.44
8587,26.07
8588,381.04
8589,60.27
8590,14.0
8591,38.42
8592,340.0
8593,27.72
8594,33.07
8595,1039.5
8596,438.5
8597,555.0
8598,224.0
8599,30.63
8600,39.17
8601,61.05
8602,621.44
8603,61.56
8604,492.87
8605,98.33
8606,264.0
8607,285.6
8608,39.75
8609,337.54
8610,27.24
8611,502.66
8612,1340.9
8613,413.6
8614,281.6
8615,47.0
8616,266.4
8617,48.85
8618,43.0
8619,433.33
8620,60.21
8621,20.0
8622,362.74
8623,351.0
8624,31.03
8625,728.59
8626,33.33
8627,34.67
8628,51.0
8629,558.66
8630,611.42
8631,375.5
8632,716.83
8633,341.5
8634,34.44
8635,427.68
8636,100.0
8637,467.0
8638,51.05
8639,524.53
8640,651.44
8641,700.7
8642,26.04
8643,340.0
8644,136.0
8645,76.32
8646,784.17
8647,435.0
8648,176.0
8649,67.02
8650,310.56
8651,20.8
8652,72.0
8653,67.02
8654,445.0
8655,34.0
8656,46.95
8657,540.96
8658,36.81
8659,78.33
8660,274.03
8661,46.4
8662,435.0
8663,43.33
8664,1025.83
8665,37.07
8666,33.39
8667,234.67
8668,549.78
8669,48.0
8670,27.09
8671,451.5
8672,975.0
8673,40.0
8674,838.11
8675,50.67
8676,462.87
8677,63.44
8678,52.68
8679,656.37
8680,92.94
8681,329.5
8682,529.1
8683,55.55
8684,36.0
8685,52.25
8686,20.8
8687,258.72
8688,75.33
8689,634.33
8690,293.59
8691,41.04
8692,342.86
8693,57.78
8694,27.24
8695,57.33
8696,45.16
8697,27.24
8698,30.4
